"","IND_costdiff_secondlast_lstransaction","Z_totalcount","IND_car_age_last3coverage","IND_0_25_percentile_shopping_pt_state","IND_25_50_percentile_shopping_pt_state","IND_50_75_percentile_shopping_pt_state","Ind_D_equalto_most_popular_D_in_state_switch_likelihood","Ind_duration_previous_last_secondlast_different","A","D","E","G","y","Z_time_diff_last_secondlast","IND_time_12_18","Ind_A_same_first_to_last_switch_likelihood","Ind_B_same_first_to_last_switch_likelihood","Z_cost_positivecount","homeowner","Ind_G_same_first_to_last_switch_likelihood","Ind_C_equalto_most_popular_C_in_state_switch_likelihood"
"298",1,5,0,0,0,1,0,0,2,3,1,2,0,120,0,1,1,2,0,1,1
"299",0,2,0,0,0,1,0,0,1,3,1,2,0,120,1,0,0,1,0,0,0
"300",0,5,0,0,0,1,0,0,1,3,1,4,0,60,1,0,1,3,0,1,1
"301",0,5,0,0,0,1,0,0,1,3,1,3,0,180,0,0,1,1,1,1,1
"302",0,1,0,0,0,0,1,0,0,2,0,1,0,240,1,1,1,0,1,1,0
"303",0,3,0,0,0,1,0,0,1,3,0,3,1,180,1,1,0,2,0,0,0
"304",0,3,0,0,1,0,1,0,1,2,0,1,0,60,1,1,0,2,1,0,1
"305",0,3,0,0,1,0,0,0,2,1,1,1,0,20160,1,0,0,2,0,0,0
"306",0,4,0,0,1,0,0,0,0,3,0,2,0,180,1,1,0,2,0,0,0
"307",0,4,0,0,0,1,0,0,1,3,1,2,1,180,1,0,0,2,1,1,1
"308",0,5,0,0,0,1,0,0,0,3,0,3,0,120,0,1,0,3,1,0,1
"309",0,2,0,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,0,1
"310",0,1,0,1,0,0,1,0,0,1,0,2,0,2640,1,1,1,0,0,1,1
"311",0,1,0,1,0,0,0,0,1,3,1,2,0,60,0,0,0,1,0,0,0
"312",0,1,0,1,0,0,0,0,2,3,1,3,0,60,0,0,0,0,0,0,0
"313",1,1,0,1,0,0,1,0,0,2,0,2,0,60,1,0,0,1,1,0,0
"314",0,3,0,0,1,0,0,0,0,3,0,2,0,120,1,0,0,2,1,0,0
"315",0,8,0,0,0,0,0,0,1,1,1,1,0,300,1,0,0,3,1,0,0
"316",1,6,0,0,0,0,0,0,1,3,1,4,0,60,1,0,0,5,1,0,1
"317",0,2,1,0,0,1,1,0,1,2,1,1,0,180,0,1,1,1,0,1,1
"318",0,4,0,1,0,0,0,0,1,2,0,3,1,120,0,0,0,2,1,1,0
"319",0,1,0,0,1,0,0,0,1,2,0,2,1,60,1,0,0,0,0,0,0
"320",1,2,0,1,0,0,0,0,1,3,1,2,0,60,1,0,1,2,1,1,0
"321",0,4,0,0,1,0,0,0,2,3,1,3,1,60,0,1,1,1,1,1,1
"322",0,3,0,0,1,0,1,0,2,1,0,1,0,900,1,1,0,2,0,0,0
"323",0,7,0,0,0,0,0,0,1,3,0,3,0,120,0,0,1,4,1,1,1
"324",0,3,1,1,0,0,0,0,1,3,1,2,0,240,0,0,0,1,1,0,0
"325",0,2,0,1,0,0,1,0,2,3,1,2,0,60,0,0,0,2,1,0,0
"326",0,7,0,0,0,0,0,0,1,3,1,2,0,180,0,0,0,2,0,0,1
"327",0,2,0,1,0,0,0,0,1,3,0,4,1,120,1,0,0,1,1,0,0
"328",1,2,0,1,0,0,1,0,1,3,1,2,0,0,0,0,0,2,1,0,1
"329",0,8,0,0,0,0,1,0,2,3,0,3,0,60,1,1,0,3,1,0,1
"330",0,1,0,1,0,0,0,0,1,3,0,1,1,120,1,0,0,0,1,1,1
"331",0,2,0,0,1,0,0,0,1,3,1,2,1,60,1,1,0,1,1,0,1
"332",0,7,0,0,0,0,0,0,1,3,1,2,1,60,1,0,0,4,1,0,0
"333",0,0,1,1,0,0,1,0,1,2,1,3,1,0,1,0,0,0,1,0,0
"334",0,3,0,1,0,0,0,0,1,2,1,3,1,180,1,0,1,2,1,1,1
"335",0,1,1,1,0,0,1,0,1,1,0,1,0,60,1,0,0,0,1,0,1
"336",0,2,0,1,0,0,0,0,0,2,0,3,1,60,1,1,0,1,1,0,0
"337",0,2,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,2,1,0,0
"338",0,1,0,0,1,0,1,0,0,2,0,2,0,2340,1,0,0,0,1,0,0
"339",0,2,0,0,1,0,0,0,1,2,1,2,0,60,1,0,0,2,1,0,0
"340",0,2,0,0,1,0,0,0,1,3,1,1,1,8460,0,0,0,1,1,1,0
"341",1,3,0,0,1,0,0,0,1,3,1,2,0,360,0,0,0,1,1,0,0
"342",1,2,0,1,0,0,0,0,1,3,1,2,1,60,0,1,1,2,0,1,0
"343",0,2,0,1,0,0,1,0,0,1,0,1,1,180,0,1,1,1,1,1,0
"344",0,1,1,1,0,0,1,0,0,2,0,2,0,60,1,1,0,0,1,0,0
"345",1,2,0,1,0,0,0,0,0,1,0,2,0,120,1,0,0,2,0,0,0
"346",0,1,0,1,0,0,1,0,0,3,0,2,1,60,1,1,1,0,1,1,1
"347",0,2,0,0,0,0,0,0,1,2,1,1,0,120,0,0,1,2,0,1,0
"348",0,4,0,0,1,0,1,0,1,3,1,1,1,180,1,0,0,2,1,0,1
"349",0,3,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,2,1,0,0
"350",0,6,0,0,0,1,1,0,1,2,1,3,0,120,0,0,1,2,1,1,1
"351",1,2,0,1,0,0,0,0,1,3,0,3,0,60,1,0,0,2,0,0,1
"352",0,2,0,1,0,0,0,0,2,3,1,2,0,60,1,1,0,0,1,0,1
"353",1,1,1,1,0,0,0,0,2,3,1,2,0,60,1,0,0,1,1,0,0
"354",0,1,1,1,0,0,1,0,0,2,0,2,0,60,1,1,1,0,0,1,0
"355",0,3,0,0,1,0,0,0,0,3,0,3,0,60,1,1,1,2,1,1,1
"356",0,1,0,0,1,0,0,0,1,3,1,2,0,120,0,0,0,0,0,0,0
"357",0,4,0,0,0,0,1,0,0,2,0,3,0,60,0,0,0,1,0,0,1
"358",0,3,0,0,1,0,0,0,2,3,1,1,1,0,1,1,1,1,1,1,0
"359",0,1,0,1,0,0,1,0,1,1,0,2,0,240,1,0,0,0,1,0,1
"360",0,0,0,1,0,0,1,0,1,2,0,3,0,120,1,0,0,0,1,0,0
"361",0,3,0,0,0,0,1,0,1,3,1,2,1,180,1,1,0,1,1,0,1
"362",0,3,0,0,1,0,1,0,1,1,1,1,1,120,1,1,0,2,1,1,0
"363",0,3,0,0,1,0,1,0,0,1,0,2,1,120,0,1,0,1,1,1,0
"364",0,2,0,1,0,0,0,0,1,3,0,3,0,420,1,0,1,2,0,1,0
"365",0,6,0,0,0,1,0,0,2,3,0,1,1,60,1,1,1,2,1,1,0
"366",0,5,0,0,0,0,0,0,0,3,0,1,0,240,1,1,0,2,1,0,0
"367",0,1,0,0,1,0,0,0,1,3,0,2,1,180,1,0,0,0,0,0,0
"368",0,1,0,0,1,0,0,0,1,3,1,2,1,0,0,0,0,0,1,1,0
"369",0,3,0,0,0,1,0,0,1,3,0,4,1,360,1,0,1,2,1,1,1
"370",0,3,0,0,1,0,0,0,1,3,0,3,1,300,0,0,0,1,1,0,0
"371",0,3,0,0,0,1,1,0,1,2,0,1,0,60,1,0,0,1,0,0,0
"372",0,3,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,1,0,0,1
"373",0,6,0,0,0,0,0,0,1,2,1,3,1,0,1,0,1,4,1,1,1
"374",0,1,0,0,0,1,1,1,1,2,1,2,0,300,1,0,0,1,0,0,1
"375",0,3,0,1,0,0,0,0,1,3,0,3,0,300,0,0,1,1,0,1,1
"376",0,1,0,1,0,0,0,0,1,3,1,2,0,60,1,0,0,1,0,0,0
"377",0,3,0,0,1,0,1,0,1,3,1,3,0,60,1,1,1,3,0,1,1
"378",0,3,0,0,1,0,1,0,1,3,1,3,1,0,0,0,0,1,1,0,0
"379",0,1,0,0,1,0,1,1,1,1,0,2,0,60,0,0,0,0,0,0,0
"380",0,6,0,0,0,0,0,0,2,3,1,1,0,60,1,0,0,1,0,0,0
"381",0,3,0,0,0,1,0,0,1,3,0,2,0,120,0,0,1,1,1,1,0
"382",0,1,1,1,0,0,1,0,0,2,0,2,0,60,1,1,1,0,0,1,1
"383",0,3,0,0,0,1,1,0,2,1,0,2,1,0,1,0,0,1,0,0,0
"384",0,2,0,0,1,0,1,0,1,1,0,2,0,300,1,0,1,1,0,1,0
"385",1,4,0,0,1,0,1,0,1,2,1,1,0,60,1,0,0,2,0,0,1
"386",0,1,0,1,0,0,0,0,1,3,0,3,0,180,0,1,0,1,1,0,1
"387",0,2,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,2,1,0,1
"388",0,4,0,0,1,0,1,0,1,1,1,4,0,60,0,0,0,2,1,0,1
"389",0,1,0,0,1,0,0,0,1,3,0,2,0,60,0,0,0,1,1,0,0
"390",0,4,0,0,0,0,1,0,1,1,1,1,0,240,0,1,0,2,0,0,0
"391",0,1,0,1,0,0,0,0,0,2,0,2,0,60,1,0,0,1,0,0,1
"392",0,2,0,0,0,1,0,0,1,2,1,3,1,120,0,0,0,0,1,1,1
"393",0,1,0,1,0,0,0,0,1,3,0,3,0,300,1,0,0,0,1,0,0
"394",0,5,0,0,1,0,0,0,1,3,1,2,0,13680,1,1,0,4,1,0,1
"395",0,3,0,0,0,1,0,0,1,3,0,1,0,60,1,0,0,3,1,0,0
"396",0,3,0,1,0,0,0,0,1,3,1,3,0,60,0,0,1,2,1,1,1
"397",0,1,0,0,0,1,1,0,0,2,0,2,0,300,1,1,0,0,1,0,1
"398",0,3,0,0,1,0,0,0,1,3,1,1,0,2460,1,0,0,2,0,0,0
"399",0,4,0,0,0,0,0,0,2,3,0,2,0,60,0,0,0,1,1,0,0
"400",0,3,0,0,1,0,0,0,1,3,0,3,0,120,1,0,0,2,1,0,1
"401",0,3,0,0,1,0,0,0,1,3,0,3,0,60,1,0,0,2,1,0,0
"402",0,2,0,1,0,0,0,0,1,3,1,3,1,420,1,0,1,1,1,1,0
"403",0,1,0,1,0,0,0,0,1,3,0,4,0,180,1,1,0,1,0,0,0
"404",0,4,0,0,0,1,0,0,1,3,0,3,0,2280,0,1,1,1,1,1,1
"405",1,4,0,0,0,1,1,0,0,2,0,1,0,60,1,1,0,2,0,0,0
"406",0,4,0,0,0,1,0,0,1,3,1,3,0,300,1,1,0,2,1,0,1
"407",0,2,0,1,0,0,1,0,1,2,0,2,1,0,1,0,0,1,1,0,0
"408",1,1,0,1,0,0,1,0,1,2,0,2,1,60,1,0,1,1,1,1,1
"409",0,4,0,0,0,0,0,0,1,3,0,1,1,60,0,0,0,2,0,0,0
"410",1,3,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,2,0,0,1
"411",0,1,0,1,0,0,1,0,1,2,1,3,0,0,1,0,0,1,0,0,0
"412",0,2,0,1,0,0,1,0,2,2,0,1,0,60,1,1,0,1,0,0,0
"413",1,3,0,1,0,0,0,0,2,3,1,3,1,60,1,1,0,2,1,1,1
"414",0,3,0,0,0,0,1,0,1,2,1,4,0,60,1,0,0,2,1,0,0
"415",1,6,0,0,0,1,0,0,1,2,1,1,1,120,0,1,1,4,0,1,1
"416",0,2,0,1,0,0,0,0,0,3,0,3,1,60,1,1,0,1,0,0,1
"417",0,1,0,0,1,0,0,0,1,3,1,4,0,60,0,0,0,0,0,0,0
"418",0,4,0,0,1,0,0,0,1,3,1,1,0,0,0,1,0,2,1,0,1
"419",0,3,0,0,1,0,0,0,1,3,1,2,0,180,1,0,0,1,0,0,1
"420",1,6,0,0,0,0,0,0,1,3,1,3,0,2160,1,1,1,3,1,1,0
"421",1,3,0,0,1,0,1,0,1,2,0,2,0,60,1,1,0,2,0,0,1
"422",1,2,0,1,0,0,0,0,1,3,0,2,0,120,0,0,0,1,1,0,0
"423",0,2,0,0,0,0,0,0,0,2,0,2,0,60,1,0,0,2,0,0,0
"424",0,2,0,0,1,0,0,0,1,3,1,2,1,60,0,0,0,2,1,0,0
"425",0,2,0,1,0,0,0,0,0,3,0,2,0,60,0,0,0,1,1,0,1
"426",0,4,0,0,0,0,0,0,1,3,0,2,0,240,1,0,1,1,0,1,1
"427",0,2,0,0,1,0,0,0,2,3,1,1,0,60,0,0,0,1,1,0,0
"428",0,1,0,1,0,0,1,0,1,3,1,2,0,60,0,0,0,1,1,0,0
"429",0,1,0,1,0,0,0,1,1,2,0,3,1,120,0,0,0,1,0,1,0
"430",1,7,0,0,0,0,1,0,2,3,0,2,0,0,1,1,0,3,1,0,0
"431",0,2,0,0,0,0,0,0,2,3,0,3,0,300,0,1,0,1,1,0,0
"432",0,4,0,0,0,1,1,0,0,2,0,3,0,60,1,1,0,3,1,0,0
"433",0,1,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,1,0,0,0
"434",1,2,0,0,0,1,0,0,1,3,1,2,0,1380,1,0,0,1,1,0,1
"435",1,1,1,1,0,0,1,0,1,1,0,2,0,60,1,0,0,1,0,0,0
"436",1,4,0,0,0,0,1,0,2,1,0,3,0,60,0,0,0,2,1,0,0
"437",0,3,0,0,1,0,0,0,1,3,0,3,0,0,1,1,1,3,1,1,0
"438",0,2,0,1,0,0,0,0,0,3,0,3,1,60,0,1,0,0,1,0,0
"439",1,3,0,1,0,0,1,0,0,2,0,2,0,60,1,0,0,2,1,0,1
"440",0,1,0,1,0,0,1,0,1,2,1,2,0,180,1,0,0,1,1,0,0
"441",0,3,0,0,0,0,0,0,2,3,0,1,1,120,1,1,1,1,0,1,0
"442",0,3,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,2,0,0,0
"443",1,3,0,1,0,0,0,0,2,3,1,2,1,240,0,0,0,2,0,0,0
"444",1,2,0,0,1,0,0,0,1,3,0,2,0,120,1,0,0,1,1,0,1
"445",1,2,0,0,1,0,0,1,2,3,1,3,1,240,1,0,0,1,0,0,0
"446",0,3,0,0,0,1,0,0,1,3,0,3,0,120,1,1,0,2,0,0,1
"447",0,2,0,0,1,0,0,0,1,3,1,2,0,60,0,0,0,2,1,0,1
"448",1,5,0,0,1,0,1,0,1,2,1,4,0,120,1,1,0,3,1,0,1
"449",0,2,0,1,0,0,0,0,1,2,0,1,1,60,1,0,0,2,0,0,0
"450",0,2,0,1,0,0,1,0,1,1,1,2,0,60,0,0,0,1,0,0,1
"451",0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0
"452",0,4,0,0,1,0,1,0,1,2,0,3,1,60,0,0,0,2,1,0,1
"453",0,6,0,0,0,1,0,0,1,3,1,1,1,60,0,0,0,2,1,0,0
"454",1,1,1,1,0,0,0,0,2,3,1,3,1,60,1,1,1,1,0,1,0
"455",0,1,0,1,0,0,0,0,1,3,0,3,0,0,1,1,0,1,1,0,1
"456",0,5,0,0,0,0,0,1,1,3,1,3,0,840,1,0,0,3,1,0,1
"457",0,2,0,0,0,1,0,0,1,3,1,3,0,60,0,0,0,2,1,0,1
"458",0,4,0,0,1,0,0,0,0,3,0,1,1,180,1,1,1,0,0,1,1
"459",0,2,0,1,0,0,0,0,2,3,0,2,1,60,1,1,0,1,0,0,0
"460",0,3,0,0,0,0,0,0,1,3,1,2,0,60,0,0,0,0,0,0,0
"461",0,1,1,1,0,0,0,0,0,3,0,2,0,60,0,1,1,0,1,1,0
"462",0,1,1,1,0,0,1,0,0,2,0,3,1,60,0,1,1,0,1,1,0
"463",1,1,0,1,0,0,0,0,1,3,1,2,0,60,1,0,0,1,0,0,0
"464",1,2,0,1,0,0,0,0,0,3,0,2,0,120,1,0,0,2,0,0,0
"465",0,3,0,0,0,0,0,0,2,3,1,2,1,60,1,0,0,1,1,0,0
"466",0,1,0,0,1,0,1,0,0,1,0,2,0,120,0,0,0,1,0,0,0
"467",0,1,1,1,0,0,0,0,1,3,0,1,1,60,1,0,0,0,1,1,1
"468",0,2,0,0,0,1,0,0,1,3,1,2,0,60,0,0,0,2,1,0,0
"469",0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
"470",0,4,0,0,0,1,0,0,1,2,1,2,1,240,1,0,0,1,0,0,1
"471",0,2,0,0,0,1,1,0,1,2,1,3,0,1080,0,0,0,1,0,0,0
"472",0,2,0,0,1,0,1,0,1,1,1,2,1,0,1,1,0,2,1,0,1
"473",0,3,0,0,1,0,0,0,1,3,1,4,0,60,1,0,1,3,1,1,0
"474",0,3,0,0,0,1,0,0,1,3,1,2,0,120,1,0,0,2,0,0,0
"475",1,3,0,1,0,0,0,0,1,3,1,2,0,180,1,0,0,2,1,0,0
"476",0,4,0,0,0,1,0,0,1,3,1,2,0,120,1,1,0,2,1,0,0
"477",0,2,0,0,1,0,0,0,0,2,1,2,0,360,1,1,0,1,1,0,0
"478",0,1,0,0,0,0,0,0,1,3,0,2,0,120,1,0,0,1,0,0,0
"479",0,2,0,0,1,0,1,0,1,2,1,4,0,120,0,0,0,2,1,0,1
"480",0,7,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,3,1,0,1
"481",0,1,0,0,1,0,0,0,2,3,0,1,1,120,1,1,0,0,0,1,0
"482",0,3,0,0,1,0,0,0,1,3,1,2,1,120,1,0,1,2,0,1,1
"483",0,2,0,1,0,0,1,0,1,1,0,2,0,120,1,0,0,2,0,0,0
"484",1,2,0,0,0,0,1,0,0,2,0,3,0,0,1,1,1,1,0,1,0
"485",1,4,0,0,0,0,0,0,1,3,0,3,0,120,1,0,0,2,1,0,0
"486",0,4,0,0,0,1,0,0,0,3,0,2,0,0,1,1,0,1,0,0,1
"487",0,1,0,1,0,0,0,0,1,3,0,2,0,60,0,0,0,0,1,0,1
"488",1,4,0,0,1,0,0,0,1,3,1,2,0,120,0,1,0,4,1,0,1
"489",0,3,0,0,1,0,0,0,1,3,1,3,0,60,0,0,1,2,1,1,0
"490",0,2,0,0,0,1,0,0,2,3,1,3,0,60,1,0,0,2,0,0,0
"491",0,6,0,0,0,1,1,0,2,2,0,1,0,60,0,1,0,3,0,0,0
"492",1,3,0,0,1,0,0,0,2,3,0,3,0,660,1,1,0,2,1,0,1
"493",1,5,0,0,0,0,0,0,1,3,1,4,0,360,1,0,1,4,0,1,1
"494",0,2,0,0,1,0,1,0,1,2,1,1,0,120,0,0,0,2,0,0,0
"495",0,4,0,0,0,1,0,0,1,3,1,1,1,180,1,0,0,3,0,0,0
"496",0,2,0,1,0,0,1,0,1,2,1,3,0,180,0,1,1,2,1,1,1
"497",0,1,0,0,1,0,1,0,1,2,0,1,0,180,0,0,0,1,1,0,0
"498",0,2,0,1,0,0,0,0,1,3,1,1,0,60,0,0,0,0,0,0,1
"499",0,2,0,1,0,0,0,0,1,3,0,4,0,0,1,0,0,2,1,0,0
"500",0,2,0,1,0,0,0,0,1,3,1,1,0,60,0,0,0,0,0,0,0
"501",1,2,0,0,0,1,0,0,1,3,0,3,0,60,0,0,0,2,1,0,0
"502",1,4,0,1,0,0,0,0,1,3,0,3,0,180,0,0,1,3,1,1,1
"503",0,2,0,0,1,0,0,0,2,3,1,2,1,60,0,1,0,0,0,0,1
"504",0,0,0,0,1,0,0,0,1,3,0,2,0,420,1,0,0,0,0,0,0
"505",0,0,0,1,0,0,1,0,1,2,1,1,0,120,1,0,0,0,1,0,0
"506",0,4,0,0,0,1,1,0,2,2,1,2,0,180,0,0,0,4,0,0,0
"507",0,2,0,0,0,1,0,0,1,3,1,4,0,1140,0,0,0,2,1,0,0
"508",1,2,0,1,0,0,0,0,0,3,0,2,0,60,0,0,0,1,0,0,0
"509",1,4,0,0,0,1,0,0,1,3,0,3,0,60,1,1,0,3,1,0,1
"510",0,4,0,0,0,0,0,0,1,3,0,3,0,120,1,0,1,2,1,1,0
"511",0,2,0,0,0,0,0,0,2,3,0,4,0,120,1,0,0,0,1,0,0
"512",0,1,1,1,0,0,0,0,1,3,0,1,0,0,1,0,1,0,1,1,0
"513",0,2,0,0,1,0,0,0,1,2,1,2,0,60,1,1,1,2,1,1,0
"514",1,1,0,1,0,0,0,0,1,3,1,1,0,60,0,0,0,1,1,0,1
"515",0,2,0,1,0,0,0,0,1,3,0,3,1,120,0,0,0,1,0,0,0
"516",1,1,1,1,0,0,0,0,1,3,1,1,0,180,0,0,0,1,1,0,0
"517",1,3,0,1,0,0,0,0,2,3,0,2,1,60,0,1,1,2,0,1,0
"518",1,3,0,1,0,0,1,0,0,2,0,1,0,300,0,0,0,2,1,0,1
"519",0,3,0,0,1,0,1,0,1,2,0,2,0,60,0,1,0,3,0,0,0
"520",0,5,0,0,0,1,1,0,1,1,1,1,1,60,0,0,0,3,0,0,1
"521",0,6,0,0,0,1,0,0,1,3,1,3,0,120,1,0,1,4,1,1,1
"522",1,2,0,1,0,0,1,0,1,1,0,2,0,60,0,1,1,2,1,1,0
"523",0,3,0,0,0,1,0,0,1,3,1,3,1,0,1,0,0,3,0,1,1
"524",1,2,0,1,0,0,1,0,0,3,0,2,0,60,0,0,0,1,1,0,1
"525",1,2,0,1,0,0,0,0,1,3,0,2,0,0,1,1,1,1,1,1,0
"526",0,3,0,0,1,0,1,0,1,2,1,3,1,60,1,0,1,0,1,1,1
"527",0,3,0,0,1,0,0,0,1,3,0,3,0,60,0,1,0,2,1,0,1
"528",1,3,0,0,1,0,0,0,1,3,1,1,0,120,1,1,0,2,0,0,1
"529",0,1,1,1,0,0,0,0,1,3,1,3,0,0,1,0,0,0,0,0,0
"530",0,2,0,0,0,1,1,1,0,1,0,2,0,120,0,0,0,0,0,0,0
"531",0,1,0,1,0,0,0,1,1,2,0,2,1,240,0,1,1,1,0,1,0
"532",0,2,0,0,1,0,0,0,1,1,0,1,1,60,1,1,0,2,1,0,0
"533",0,2,0,0,1,0,0,0,2,3,1,2,0,300,1,0,0,0,0,0,0
"534",1,1,0,1,0,0,1,0,1,2,1,1,0,240,0,1,0,1,0,0,1
"535",0,3,0,0,0,1,0,0,1,3,0,1,1,60,1,1,0,2,1,1,1
"536",0,3,0,0,1,0,0,1,1,3,1,3,1,4680,0,1,1,2,1,1,1
"537",0,1,0,0,0,1,0,0,1,3,1,2,0,420,0,0,0,1,0,0,1
"538",0,1,0,0,1,0,0,0,1,3,0,1,1,60,1,0,1,0,1,1,0
"539",0,1,0,1,0,0,0,0,1,3,1,3,0,120,0,0,0,1,0,0,0
"540",0,1,0,0,1,0,0,0,1,3,0,3,0,60,0,0,0,1,1,0,0
"541",0,2,0,0,1,0,0,0,2,3,0,4,1,360,1,0,0,2,1,0,0
"542",0,5,0,0,0,0,0,0,1,3,1,2,0,60,0,0,0,3,0,0,0
"543",0,1,0,0,0,1,1,0,1,2,0,1,0,1860,1,0,0,0,0,0,1
"544",1,2,0,1,0,0,0,0,1,3,0,3,0,60,1,1,0,2,1,0,1
"545",1,2,0,1,0,0,0,0,1,3,1,3,1,60,1,0,1,2,1,1,1
"546",0,4,0,0,1,0,1,0,1,1,0,2,0,120,0,1,0,1,0,0,1
"547",0,6,0,0,0,0,1,0,0,1,0,2,0,60,0,1,1,3,0,1,0
"548",1,6,0,0,0,0,1,0,2,2,1,3,1,60,0,1,1,3,1,1,0
"549",0,5,0,0,0,0,0,0,1,3,1,2,0,60,1,0,0,5,1,0,0
"550",0,5,0,0,0,0,0,0,1,3,0,3,0,660,1,0,1,2,1,1,1
"551",1,4,0,0,0,1,0,0,1,3,1,2,0,0,1,1,0,3,1,0,1
"552",0,1,0,1,0,0,1,0,1,2,1,4,0,60,0,0,0,1,1,0,0
"553",0,2,0,0,1,0,0,0,1,3,1,3,0,900,1,0,0,2,0,0,0
"554",0,1,0,1,0,0,1,0,1,2,1,1,0,60,1,0,0,0,0,0,1
"555",0,2,0,0,0,1,0,0,0,3,0,2,0,120,0,1,0,1,0,0,1
"556",1,2,0,1,0,0,1,0,0,1,0,3,0,60,1,1,0,1,0,0,1
"557",0,1,0,0,0,0,0,0,1,3,1,1,0,120,1,0,1,0,1,1,0
"558",0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,1,0,0
"559",0,1,0,1,0,0,1,0,1,2,1,3,0,120,0,0,0,1,1,0,0
"560",0,2,0,1,0,0,0,0,0,3,0,2,0,2340,0,0,0,0,1,0,0
"561",0,3,0,0,1,0,1,1,0,1,0,2,0,120,0,0,0,1,0,0,0
"562",0,1,0,1,0,0,0,0,1,3,0,2,0,120,0,0,0,0,1,0,0
"563",0,3,0,0,1,0,0,0,1,3,0,2,1,1140,0,1,0,2,0,0,1
"564",0,3,0,0,1,0,1,0,1,1,0,1,1,180,0,1,0,1,1,0,1
"565",0,2,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,1,1
"566",1,1,1,1,0,0,1,0,1,2,0,2,0,0,0,1,0,1,1,0,0
"567",0,3,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,1,1,0,0
"568",0,4,0,0,0,1,1,0,1,2,0,2,0,660,1,1,0,2,0,0,0
"569",0,3,0,0,0,1,0,0,1,3,1,3,0,0,0,1,1,2,1,1,1
"570",1,5,0,0,1,0,0,0,1,2,0,2,1,420,1,1,1,3,1,1,1
"571",0,3,0,0,0,1,0,0,1,3,0,2,0,60,1,0,0,2,1,0,0
"572",0,3,0,0,1,0,0,0,1,3,1,2,0,0,0,1,1,2,0,1,1
"573",0,4,0,0,1,0,0,0,1,3,1,2,0,60,1,0,0,3,0,0,1
"574",0,2,0,1,0,0,1,0,1,2,0,3,0,120,1,1,1,2,0,1,1
"575",1,8,0,0,0,0,1,0,1,2,1,3,0,180,1,1,0,3,0,0,1
"576",0,2,0,1,0,0,0,0,1,3,0,2,1,0,0,1,1,1,0,1,0
"577",0,2,0,1,0,0,1,0,1,2,0,2,1,60,1,1,0,2,0,1,0
"578",0,3,0,0,1,0,0,0,2,3,0,2,1,60,1,1,0,2,1,0,1
"579",0,3,0,0,1,0,0,0,0,3,0,1,0,60,0,1,1,0,1,1,1
"580",0,4,0,0,0,0,1,0,0,1,1,1,0,240,1,1,0,2,0,0,1
"581",1,1,0,0,0,0,1,0,2,3,1,2,1,60,0,1,1,1,0,1,0
"582",0,1,0,1,0,0,0,0,2,3,1,2,0,720,1,1,1,1,0,1,1
"583",0,4,0,0,0,1,0,0,1,3,1,3,0,60,1,0,1,1,1,1,1
"584",1,2,0,1,0,0,0,0,1,3,0,2,0,120,1,0,0,2,1,0,0
"585",0,1,0,0,1,0,0,0,1,3,1,2,0,16200,1,0,0,0,1,0,0
"586",0,6,0,0,0,0,0,0,0,3,0,4,0,120,1,0,1,2,1,1,1
"587",0,3,0,0,0,1,0,0,1,3,0,3,1,60,0,0,0,2,1,0,1
"588",0,1,0,1,0,0,0,0,2,3,0,2,0,480,1,0,1,1,0,1,0
"589",0,1,0,0,1,0,1,0,0,2,0,1,0,240,0,0,0,0,0,0,1
"590",0,2,0,0,0,1,1,0,1,2,0,1,0,1620,0,0,1,2,1,1,1
"591",0,0,0,0,1,0,0,0,1,3,1,2,0,60,1,0,0,0,0,0,0
"592",0,1,0,0,1,0,0,0,1,3,0,1,0,1380,1,0,0,0,1,0,0
"593",1,2,0,1,0,0,0,0,1,3,0,3,0,240,1,0,0,2,1,0,0
"594",0,3,0,0,0,0,1,0,1,1,0,3,0,0,1,1,1,2,1,1,0
"595",0,3,0,0,1,0,0,0,1,1,0,3,1,60,1,0,0,2,0,0,0
"596",0,1,0,0,1,0,0,0,1,1,1,2,1,60,0,0,0,1,0,0,0
"597",0,2,0,0,1,0,0,0,1,3,1,1,0,60,1,1,1,1,1,1,1
"598",0,1,0,0,1,0,0,1,1,3,0,1,1,2520,1,1,1,1,1,1,1
"599",0,3,0,0,1,0,1,0,1,2,0,1,0,180,0,0,0,1,0,0,0
"600",0,5,0,0,0,0,0,0,1,3,1,3,0,180,1,1,0,3,1,0,0
"601",0,3,0,0,0,1,1,0,1,1,1,1,0,1140,1,1,1,3,0,1,0
